1	19.2427	8.18931	4.90379	1.36711	2.34114	lidar	1	19.132	8.12845	18.8673	9.72539	19.3028	8.08329	2.12266	4.40842	18.9759	9.78994	4.90389	1.39806	2.3321
1	19.3803	8.52977	4.71554	1.3831	2.18108	lidar	1	19.347	8.30741	19.0765	9.91102	19.5042	8.5289	1.90381	4.49819	19.1027	10.1344	4.7157	1.41421	2.17174
1	19.8625	8.87885	4.70609	0.98668	2.12278	lidar	1	20.0039	8.8906	19.7147	10.5146	19.6835	8.983	1.67841	4.57848	19.5736	10.4987	4.70615	1.01828	2.11182
1	20.1201	9.33333	4.81482	1.0118	2.13027	lidar	1	20.1574	9.45949	19.8503	11.088	19.8398	9.44463	1.44697	4.64869	19.817	10.961	4.81474	1.04324	2.11856
1	20.2551	9.82091	4.85612	1.12057	2.24449	lidar	1	20.1573	9.90876	19.8361	11.537	19.9728	9.91275	1.21005	4.70826	19.9365	11.4525	4.85598	1.15222	2.23303
1	20.2898	10.353	4.90323	1.33075	2.39572	lidar	1	20.166	10.4687	19.8272	12.097	20.0818	10.3863	0.968259	4.75666	19.9542	11.9854	4.90309	1.36318	2.38436
1	20.404	10.8813	4.98715	1.3426	2.2934	lidar	1	20.371	11.0109	20.0151	12.6453	20.1663	10.864	0.722256	4.7934	20.0516	12.517	4.98711	1.37523	2.28044
1	20.4042	11.3624	4.95553	1.47599	2.27236	lidar	1	20.3164	11.3483	19.9499	12.9809	20.2261	11.3449	0.472738	4.81807	20.0364	12.9979	4.95567	1.50868	2.25804
1	20.5737	11.8755	4.99522	1.36841	2.32003	lidar	1	20.6141	11.9422	20.2288	13.5838	20.2608	11.8275	0.220439	4.83027	20.19	13.516	4.99529	1.40045	2.30471
1	20.4743	12.4133	5.05301	1.56082	2.33885	lidar	1	20.3263	12.4966	19.9237	14.1289	20.2701	12.3108	-0.0338694	4.82968	20.0736	14.0503	5.05335	1.59288	2.32258
1	20.5126	12.9073	5.03025	1.53586	2.33769	lidar	1	20.498	12.8924	20.083	14.5299	20.254	12.7933	-0.28939	4.81605	20.0965	14.5453	5.03063	1.56782	2.32094
1	20.2936	13.3121	4.93336	1.84957	2.24539	lidar	1	20.1943	13.1688	19.7707	14.7966	20.2122	13.2738	-0.545298	4.78918	19.8652	14.9433	4.93352	1.87999	2.229
1	20.307	13.8358	4.94653	1.71021	2.02431	lidar	1	20.3245	13.8896	19.8782	15.5212	20.1449	13.7509	-0.800753	4.74892	19.862	15.4669	4.94699	1.74176	2.00767
1	20.1745	14.3196	4.9705	1.78346	1.97812	lidar	1	20.1216	14.337	19.6613	15.962	20.0521	14.2233	-1.0549	4.69521	19.7145	15.9464	4.97092	1.81496	1.96125
1	19.887	14.7618	5.0165	2.00616	1.90898	lidar	1	19.781	14.773	19.3072	16.387	19.934	14.6897	-1.30687	4.62805	19.4133	16.3793	5.01689	2.03775	1.89406
1	19.9017	15.2542	4.91806	1.81065	1.93679	lidar	1	20.0208	15.2053	19.5333	16.8267	19.7908	15.1486	-1.55581	4.54751	19.4125	16.8719	4.91842	1.84233	1.91703
1	19.8493	15.6796	4.79775	1.77988	2.08002	lidar	1	19.9131	15.554	19.4147	17.1719	19.6229	15.5989	-1.80085	4.45372	19.3469	17.2955	4.79798	1.81137	2.0593
1	19.5998	16.0847	4.778	1.92693	2.14542	lidar	1	19.4748	16.0098	18.9623	17.6136	19.4307	16.039	-2.04114	4.3469	19.0845	17.6924	4.77827	1.95875	2.1244
1	19.2847	16.3986	4.70292	2.19778	2.16149	lidar	1	19.238	16.2719	18.7174	17.8681	19.2148	16.4679	-2.27586	4.22731	18.7597	17.9965	4.70302	2.22868	2.14124
1	19.0316	16.8045	4.73319	2.20875	1.84735	lidar	1	19.0029	16.8387	18.4646	18.4273	18.9757	16.8841	-2.50418	4.0953	18.4939	18.3939	4.73344	2.24074	1.82892
1	18.724	17.2541	4.8609	2.20405	1.6236	lidar	1	18.6148	17.3832	18.0596	18.9593	18.7142	17.2866	-2.72534	3.95127	18.1724	18.8335	4.8613	2.23622	1.60395
1	18.2529	17.5394	4.96191	2.45379	1.70229	lidar	1	18.1023	17.5529	17.542	19.1129	18.4309	17.674	-2.93858	3.79568	17.6926	19.1038	4.96226	2.48572	1.68597
