1	20.1688	14.4165	4.98953	1.70578	1.72791	lidar	1	20.1216	14.337	19.6613	15.962	20.0521	14.2233	-1.0549	4.69521	20.053	15.2043	4.94821	1.76503	0.509239
1	19.964	14.8856	4.98788	1.79869	1.71655	lidar	1	19.781	14.773	19.3072	16.387	19.934	14.6897	-1.30687	4.62805	19.8307	15.6734	4.94021	1.85629	0.544686
1	19.9074	15.3581	4.97279	1.77802	1.70652	lidar	1	20.0208	15.2053	19.5333	16.8267	19.7908	15.1486	-1.55581	4.54751	19.7058	16.1279	4.92804	1.90157	0.537707
1	19.8462	15.8167	4.94784	1.75199	1.68961	lidar	1	19.9131	15.554	19.4147	17.1719	19.6229	15.5989	-1.80085	4.45372	19.5662	16.5627	4.90628	1.94525	0.530727
1	19.6307	16.2541	4.93347	1.84211	1.68601	lidar	1	19.4748	16.0098	18.9623	17.6136	19.4307	16.039	-2.04114	4.3469	19.3255	16.9827	4.89216	2.01762	0.548529
1	19.186	16.5608	4.92443	2.33086	1.83591	lidar	1	19.238	16.2719	18.7174	17.8681	19.2148	16.4679	-2.27586	4.22731	19.055	17.3652	4.86607	2.09345	0.568749
1	18.803	16.8737	4.91439	2.46894	1.76008	lidar	1	19.0029	16.8387	18.4646	18.4273	18.9757	16.8841	-2.50418	4.0953	18.776	17.7558	4.85616	2.16118	0.578932
1	18.5127	17.2853	4.90913	2.36208	1.65715	lidar	1	18.6148	17.3832	18.0596	18.9593	18.7142	17.2866	-2.72534	3.95127	18.4548	18.1458	4.86388	2.23275	0.590086
1	18.1502	17.6121	4.90925	2.41338	1.67718	lidar	1	18.1023	17.5529	17.542	19.1129	18.4309	17.674	-2.93858	3.79568	18.0516	18.4713	4.86357	2.32917	0.622391
1	17.8842	18.0238	4.90805	2.28929	1.82436	lidar	1	18.2094	18.0461	17.6336	19.6091	18.1268	18.0453	-3.14318	3.62906	17.7606	18.8311	4.85401	2.37169	0.606227
1	17.5992	18.4177	4.90557	2.2628	1.87973	lidar	1	17.9018	18.2183	17.3207	19.7716	17.8026	18.3994	-3.3385	3.45199	17.4401	19.145	4.83113	2.42382	0.600962
1	17.2927	18.7985	4.90446	2.2604	1.89122	lidar	1	17.3845	18.7039	16.7884	20.2407	17.4595	18.7353	-3.5239	3.26509	17.0735	19.4575	4.83137	2.48081	0.598263
1	16.9751	19.1636	4.89899	2.2683	1.89776	lidar	1	17.1762	18.8863	16.5745	20.4165	17.0983	19.0521	-3.69883	3.06904	16.7186	19.7401	4.8134	2.53183	0.592266
1	16.5468	19.4206	4.89135	2.38987	1.86298	lidar	1	16.5734	19.052	15.9668	20.5631	16.7201	19.3488	-3.86278	2.86455	16.2917	19.9606	4.80504	2.60816	0.607729
1	16.191	19.7605	4.88762	2.37962	1.84766	lidar	1	16.2338	19.6171	15.6096	21.1173	16.3262	19.6246	-4.01531	2.65237	15.8952	20.2342	4.81086	2.65197	0.592629
1	15.809	20.0554	4.88151	2.43974	1.85072	lidar	1	15.9243	19.8703	15.2923	21.3607	15.9176	19.8789	-4.15602	2.43329	15.5048	20.4969	4.80833	2.68851	0.573298
1	15.3936	20.3087	4.87831	2.53571	1.85236	lidar	1	15.4332	20.1836	14.7916	21.6584	15.4956	20.111	-4.28461	2.2081	15.0924	20.7513	4.81505	2.7241	0.554057
1	15.0174	20.6028	4.86668	2.52676	1.85844	lidar	1	15.2016	20.4385	14.5521	21.9059	15.0613	20.3203	-4.4008	1.97763	14.7048	21.0083	4.80626	2.74619	0.526141
1	14.5567	20.7634	4.86242	2.70919	1.86502	lidar	1	14.6665	20.6088	14.0119	22.0593	14.6161	20.5063	-4.50443	1.74272	14.2816	21.2255	4.80511	2.78085	0.510842
1	14.012	20.6525	4.8724	-2.84156	1.87437	lidar	1	14.0521	20.5924	13.3983	22.0236	14.1611	20.6686	-4.59537	1.50421	13.8066	21.3585	4.81125	2.84332	0.520214
1	13.5242	20.7288	4.87547	3.08007	1.85703	lidar	1	13.4686	20.7253	12.811	22.1382	13.6977	20.807	-4.67357	1.26294	13.308	21.4616	4.82722	2.909	0.530857
1	13.0422	20.7429	4.8721	-3.05597	1.8534	lidar	1	13.1072	20.8294	12.4465	22.2308	13.2271	20.9211	-4.73904	1.01975	12.8254	21.5498	4.83157	2.96683	0.534722
1	12.559	20.8711	4.8544	-3.03362	1.82447	lidar	1	12.8729	21.0592	12.2051	22.4531	12.7506	21.0108	-4.79186	0.775469	12.3829	21.6675	4.81737	3.00036	0.518891
1	12.0593	20.9915	4.84415	-3.0995	1.79006	lidar	1	12.2062	21.11	11.5371	22.483	12.2695	21.0761	-4.83219	0.530912	11.9033	21.7423	4.82164	3.04524	0.513031
1	11.6037	20.8808	4.84078	-2.87341	1.8013	lidar	1	11.6814	20.8651	11.0203	22.2217	11.785	21.117	-4.86022	0.286869	11.4042	21.7096	4.82478	3.12066	0.533768
1	11.1386	20.8927	4.82394	-2.84536	1.76417	lidar	1	11.363	21.0688	10.6956	22.4154	11.2982	21.1335	-4.87623	0.0441057	10.9378	21.721	4.81518	-2.77859	0.529547
1	10.6935	20.8058	4.80885	-2.73751	1.74485	lidar	1	10.8903	20.927	10.2276	22.2587	10.8105	21.1259	-4.88053	-0.196643	10.5107	21.5834	4.80937	-2.82644	0.533091
1	10.1476	20.9276	4.79865	-2.87712	1.63418	lidar	1	10.189	21.209	9.51775	22.5185	10.3229	21.0943	-4.87349	-0.434674	10.0237	21.4182	4.81943	-2.77719	0.534287
1	9.71892	20.8235	4.77462	-2.74042	1.61965	lidar	1	9.99634	20.9797	9.33242	22.2833	9.83658	21.0391	-4.85554	-0.669327	9.59943	21.2381	4.81223	-2.72434	0.533274
1	9.30619	20.6851	4.75118	-2.62659	1.5898	lidar	1	9.53921	20.8762	8.87876	22.1655	9.35258	20.9607	-4.82714	-0.899977	9.17584	21.0371	4.80759	-2.67372	0.532339
1	8.80238	20.6111	4.74795	-2.62668	1.46681	lidar	1	8.70331	20.8221	8.04498	22.0852	8.87192	20.8594	-4.78881	-1.12605	8.69905	20.8228	4.82227	-2.63107	0.532457
1	8.34441	20.4368	4.75426	-2.5749	1.40817	lidar	1	8.22277	20.4839	7.57529	21.7321	8.39557	20.7358	-4.74108	-1.34701	8.22417	20.6056	4.83531	-2.61576	0.531175
1	7.87677	20.3298	4.74792	-2.66142	1.38874	lidar	1	7.88599	20.45	7.23975	21.6876	7.92445	20.5903	-4.68453	-1.56237	7.67926	20.6038	4.83676	-2.83781	0.530058
1	7.32784	20.3817	4.76241	-2.96099	1.52439	lidar	1	7.18029	20.392	6.53622	21.6075	7.45939	20.4237	-4.61975	-1.7717	7.10345	20.6717	4.84276	-2.97482	0.528771
1	6.86503	20.2503	4.76719	-2.92703	1.51167	lidar	1	6.81542	20.1859	6.17801	21.39	7.00119	20.2364	-4.54738	-1.97462	6.59078	20.6719	4.84481	-3.01492	0.528335
1	6.41013	20.0901	4.76973	-2.88923	1.49398	lidar	1	6.38914	20.0137	5.75734	21.2045	6.55059	20.0292	-4.46805	-2.17079	6.10571	20.6132	4.8463	-3.01626	0.528417
1	5.94654	19.9223	4.77851	-2.86372	1.48025	lidar	1	5.86119	19.8306	5.2354	21.0049	6.10823	19.8027	-4.38241	-2.35993	5.623	20.5146	4.85165	-3.00395	0.52904
1	5.53592	19.6894	4.76513	-2.7926	1.45937	lidar	1	5.69089	19.5755	5.0732	20.7446	5.67472	19.5577	-4.29114	-2.5418	5.18113	20.3543	4.84393	-2.97576	0.529464
1	5.1043	19.4979	4.75935	-2.77405	1.44989	lidar	1	5.17021	19.4397	4.55705	20.5925	5.25059	19.2948	-4.19488	-2.71622	4.72978	20.1996	4.83904	-2.95598	0.530029
1	4.77382	19.1259	4.7567	-2.48124	1.46094	lidar	1	4.89149	18.982	4.29284	20.1263	4.8363	19.015	-4.09432	-2.88305	4.30684	19.9613	4.8276	-2.92054	0.531468
1	4.4312	18.8068	4.75227	-2.35775	1.4576	lidar	1	4.4685	18.834	3.87471	19.965	4.43224	18.7188	-3.99012	-3.0422	3.88371	19.7412	4.81398	-2.89559	0.532805
1	4.17814	18.4187	4.74444	-2.16001	1.4682	lidar	1	4.26269	18.481	3.68009	19.6057	4.03876	18.4071	-3.88293	-3.19362	3.48975	19.484	4.78698	-2.86708	0.534711
1	3.64225	18.2224	4.74654	-2.46434	1.42199	lidar	1	3.45919	18.167	2.88684	19.2667	3.65611	18.0807	-3.77339	-3.33732	3.05763	19.224	4.78782	-2.84359	0.537702
1	3.23762	17.9148	4.76934	-2.47684	1.42967	lidar	1	3.12525	17.7493	2.56619	18.8387	3.28449	17.7402	-3.66215	-3.47331	2.64101	18.9289	4.78385	-2.81751	0.541801
1	2.85336	17.6756	4.74944	-2.5068	1.43582	lidar	1	2.9449	17.8154	2.38385	18.8991	2.92405	17.3866	-3.54982	-3.60167	2.24771	18.6928	4.75632	-2.80307	0.544375
1	2.56059	17.2608	4.76627	-2.36716	1.42854	lidar	1	2.55407	17.0853	2.01615	18.1571	2.57486	17.0205	-3.437	-3.72251	1.86682	18.3744	4.73777	-2.77841	0.550698
1	2.24173	16.8968	4.77153	-2.32325	1.42776	lidar	1	2.25371	16.8334	1.72384	17.8959	2.23695	16.6427	-3.32428	-3.83595	1.49889	18.0638	4.71129	-2.7572	0.557418
1	2.0139	16.4021	4.80474	-2.11972	1.41706	lidar	1	1.88972	16.1054	1.3829	17.1568	1.91027	16.254	-3.21219	-3.94216	1.14089	17.6894	4.69386	-2.72997	0.568275
1	1.57055	16.1087	4.81705	-2.33189	1.42916	lidar	1	1.44745	16.0853	0.941487	17.1228	1.59474	15.8549	-3.10129	-4.04132	0.774531	17.3665	4.67611	-2.71188	0.577097
1	1.28176	15.672	4.84601	-2.25989	1.4279	lidar	1	1.18395	15.4284	0.698748	16.458	1.29021	15.4463	-2.99207	-4.13364	0.42656	16.996	4.65884	-2.68952	0.590288
1	0.929712	15.2647	4.88454	-2.27311	1.43575	lidar	1	0.722706	15.0075	0.250951	16.0228	0.996486	15.0288	-2.88503	-4.21933	0.0690674	16.6184	4.65384	-2.66872	0.604875
1	0.685185	14.8233	4.89195	-2.20357	1.43325	lidar	1	0.737301	14.7047	0.27505	15.7206	0.71333	14.603	-2.78061	-4.29864	-0.239914	16.2486	4.61624	-2.64871	0.621584
1	0.372918	14.3989	4.91847	-2.20965	1.43722	lidar	1	0.253435	14.2029	-0.192812	15.2038	0.440459	14.1696	-2.67925	-4.37181	-0.565041	15.8652	4.60015	-2.62953	0.640674
1	0.271517	13.8675	4.92394	-1.99857	1.43592	lidar	1	0.459172	13.6856	0.0290716	14.6932	0.177545	13.7292	-2.58135	-4.43909	-0.819785	15.4651	4.54387	-2.6066	0.666123
1	-0.0656466	13.448	4.94539	-2.13283	1.43494	lidar	1	-0.190344	13.2856	-0.60756	14.273	-0.0757753	13.2823	-2.48728	-4.50075	-1.10741	15.0467	4.52502	-2.55511	0.695362
1	-0.162001	12.9477	4.93683	-1.99508	1.43624	lidar	1	0.0462308	12.9301	-0.359937	13.9252	-0.319903	12.8295	-2.39739	-4.55704	-0.379036	13.3715	4.52125	-0.920229	0.923977
1	-0.398246	12.4888	4.95265	-2.01645	1.43718	lidar	1	-0.476482	12.3633	-0.864587	13.3422	-0.555273	12.3714	-2.31202	-4.60823	-0.312533	13.1503	4.55804	-0.855608	0.924759
1	-0.602099	12.0393	4.9517	-2.00788	1.43759	lidar	1	-0.582624	12.0386	-0.960477	13.0143	-0.78235	11.9083	-2.23144	-4.65456	-0.37129	13.0644	4.60592	-0.780077	0.937369
1	-0.923705	11.5959	4.98219	-2.06304	1.4417	lidar	1	-1.17212	11.3988	-1.52958	12.3563	-1.00163	11.4409	-2.15594	-4.69628	-0.436992	12.884	4.68944	-0.713156	0.943967
1	-1.22324	11.1587	5.00103	-2.08328	1.44381	lidar	1	-1.39289	11.0424	-1.73905	11.9932	-1.21362	10.9695	-2.08575	-4.73364	-0.515147	12.7117	4.77606	-0.649187	0.950692
1	-1.44922	10.6701	5.02869	-2.06408	1.44894	lidar	1	-1.49687	10.4198	-1.82342	11.3677	-1.41889	10.4945	-2.02111	-4.76686	-0.576718	12.5002	4.86713	-0.570937	0.957938
1	-1.6696	10.2246	5.02523	-2.05697	1.44887	lidar	1	-1.61875	10.2374	-1.93951	11.1815	-1.61797	10.0165	-1.96221	-4.79615	-0.645106	12.3191	4.95201	-0.503866	0.964568
1	-1.85047	9.75549	5.02434	-2.02952	1.44977	lidar	1	-1.73381	9.71347	-2.03806	10.6542	-1.81147	9.53564	-1.90924	-4.82172	-0.707342	12.1213	5.03924	-0.430701	0.971386
1	-1.97441	9.1974	5.06532	-1.94123	1.45774	lidar	1	-1.93833	8.77028	-2.21285	9.70507	-1.99998	9.05243	-1.86233	-4.84374	-0.764821	11.8734	5.13957	-0.339321	0.979152
1	-2.17968	8.70349	5.08114	-1.96384	1.45898	lidar	1	-2.1768	8.5411	-2.44401	9.46851	-2.18412	8.56717	-1.82164	-4.86238	-0.835414	11.651	5.23758	-0.257204	0.986605
1	-2.31328	8.20719	5.08233	-1.91365	1.45986	lidar	1	-2.21875	8.15339	-2.47376	9.07968	-2.3645	8.0802	-1.78726	-4.87778	-0.899511	11.4324	5.33137	-0.176636	0.993544
1	-2.51372	7.71988	5.09611	-1.92806	1.46227	lidar	1	-2.59674	7.60288	-2.83427	8.51756	-2.54177	7.59184	-1.75931	-4.89006	-0.977812	11.2085	5.43219	-0.0939778	1.00107
1	-2.72408	7.22464	5.11535	-1.94497	1.46492	lidar	1	-2.79865	7.064	-3.01916	7.97261	-2.71658	7.10238	-1.73786	-4.89933	-1.05742	10.9792	5.53452	-0.00934426	1.00865
1	-2.86433	6.75497	5.09976	-1.92208	1.46355	lidar	1	-2.74651	6.86867	-2.9609	7.77901	-2.88957	6.61214	-1.72295	-4.90566	-1.1272	10.765	5.62744	0.0695471	1.01535
1	-2.99082	6.25939	5.09944	-1.8943	1.46401	lidar	1	-2.90217	6.22989	-3.09642	7.13565	-3.0614	6.12139	-1.71464	-4.90911	-1.19567	10.5387	5.72259	0.152739	1.02192
1	-3.15202	5.74144	5.12123	-1.89374	1.46589	lidar	1	-3.1778	5.53101	-3.34997	6.42847	-3.23274	5.63043	-1.71295	-4.9097	-1.269	10.2997	5.82222	0.240651	1.02899
1	-3.34316	5.2408	5.1377	-1.90295	1.46722	lidar	1	-3.43031	5.10507	-3.58897	5.9948	-3.40424	5.13955	-1.71787	-4.90745	-1.34776	10.0643	5.92131	0.327672	1.03706
1	-3.55421	4.73139	5.16337	-1.91543	1.46924	lidar	1	-3.69435	4.52196	-3.83457	5.40369	-3.57657	4.64902	-1.72939	-4.90233	-1.43078	9.82398	6.02162	0.416912	1.0465
1	-3.79778	4.23129	5.18863	-1.93511	1.47065	lidar	1	-4.00238	4.04684	-4.12752	4.91912	-3.75039	4.15913	-1.74749	-4.8943	-1.52067	9.58482	6.12189	0.50686	1.05935
1	-3.95451	3.7421	5.1852	-1.92556	1.47097	lidar	1	-3.88053	3.75177	-3.99646	4.62803	-3.92635	3.67019	-1.77212	-4.8833	-1.59899	9.35267	6.21392	0.594142	1.07235
1	-4.13825	3.25179	5.18883	-1.92618	1.47118	lidar	1	-4.15119	3.21968	-4.25028	4.0877	-4.10509	3.18248	-1.8032	-4.86925	-nan	-nan	-nan	-nan	-nan
1	-4.31097	2.73407	5.20767	-1.92088	1.47267	lidar	1	-4.32451	2.55034	-4.40248	3.41324	-4.28727	2.69633	-1.84065	-4.85202	-nan	-nan	-nan	-nan	-nan
1	-4.51439	2.22807	5.22455	-1.92582	1.47326	lidar	1	-4.61223	2.09192	-4.67566	2.94601	-4.47352	2.21205	-1.88436	-4.83149	-nan	-nan	-nan	-nan	-nan
1	-4.72932	1.7155	5.24732	-1.93152	1.47392	lidar	1	-4.86829	1.53442	-4.91408	2.38074	-4.66444	1.72998	-1.93422	-4.80751	-nan	-nan	-nan	-nan	-nan
1	-4.86021	1.22457	5.23457	-1.91871	1.47467	lidar	1	-4.66779	1.28643	-4.70589	2.13917	-4.86066	1.25049	-1.99007	-4.7799	-nan	-nan	-nan	-nan	-nan
1	-5.00129	0.739857	5.22101	-1.91025	1.47504	lidar	1	-4.85498	0.825661	-4.87852	1.67276	-5.06277	0.77393	-2.05174	-4.74848	-nan	-nan	-nan	-nan	-nan
1	-5.16548	0.247781	5.21865	-1.90834	1.4752	lidar	1	-5.1231	0.257311	-5.12865	1.09626	-5.27133	0.300706	-2.11906	-4.71303	-nan	-nan	-nan	-nan	-nan
1	-5.33197	-0.240943	5.21477	-1.90719	1.47526	lidar	1	-5.29972	-0.212982	-5.29042	0.620655	-5.4869	-0.168772	-2.1918	-4.67335	-nan	-nan	-nan	-nan	-nan
